,true,pred
0,55.43,51.65342772789426
1,48.25,48.88077135716128
2,54.6,49.97183776863387
3,37.9,39.68679188720342
4,25.41,25.849439168204036
5,60.93,58.869525955254694
6,28.89,29.100642868153066
7,25.84,25.122671653763042
8,46.74,47.99698940808691
9,35.84,35.83215782050647
10,32.5,32.70418315213643
11,24.52,24.815555521902677
12,43.05,44.65009038908435
13,26.26,25.46370537026488
14,29.0,29.119826557037605
15,26.36,26.61450411822167
16,46.5,47.39018704968379
17,66.84,68.41858391263867
18,26.48,27.42922151477665
19,60.0,62.315809418000605
20,57.89,60.38462199883039
21,30.48,31.24394071245299
22,34.95,35.60151834771886
23,40.7,40.535462953418566
24,21.63,21.56960623665924
25,23.85,23.851310543698254
26,25.84,26.049870556197376
27,26.88,26.669113734097145
28,52.4,53.50139770750675
29,34.03,32.82254964847501
30,25.84,25.83705480888348
31,45.3,44.7950343946064
32,24.58,24.35162979452365
33,36.0,36.20414729571422
34,31.79,33.89240205656426
35,22.2,21.676910163166482
36,27.84,28.74228751065971
37,24.31,24.08731463620844
38,26.84,26.500068645686767
39,57.89,58.84067254214294
40,68.1,70.86903446130788
41,25.5,24.81374833277304
42,36.93,36.543020117542866
43,57.67,54.878815074587855
44,31.28,31.634760171001737
45,22.01,21.87990780731455
46,27.97,28.051893631997917
47,91.0,90.1167353928818
48,61.18,62.62432208578074
49,27.67,28.136509696378344
50,20.67,20.62655746307393
51,49.2,44.319058125783194
52,22.62,22.967286695510026
53,30.11,29.238079645533787
54,36.0,30.812312420936266
55,49.2,49.09511582198203
56,46.5,46.407949591909656
57,29.0,28.851972254383906
58,27.12,27.06265311946757
59,25.84,26.002170474902883
60,25.5,25.165324248369586
61,32.61,32.07136071528564
62,40.14,41.799282351736046
63,32.08,33.210743187867536
64,29.0,28.936364705904932
65,30.26,30.85475968893787
66,37.67,40.13823813367395
67,39.5,39.524318825182
68,28.48,29.01751685986764
69,31.95,31.454650423857085
70,26.0,25.956314155246947
71,32.5,32.70418315213643
72,34.72,34.94597307764504
73,22.2,22.233197391865485
74,26.48,27.20938602786478
75,34.14,36.495974677475026
76,26.36,25.767357591707526
77,51.22,55.4207665537039
78,57.89,60.19383787100395
79,31.17,30.68981068811155
80,56.81,54.19972775377419
81,36.0,35.25381490684699
82,30.54,30.644253215235786
83,29.0,28.566889830913922
84,26.14,26.757043728543962
85,55.63,53.56832222800056
86,23.85,24.208344599192618
87,32.5,32.301014305363346
88,33.19,33.104854083534526
89,23.7,23.187832796334416
90,52.4,51.79954256757375
91,44.73,45.95507023701044
92,41.23,42.54795508329597
93,32.61,34.74990374182264
94,32.5,32.3519363979617
95,39.21,39.16024514242249
96,29.0,28.584117951730207
97,22.2,22.328597554454472
