,true,pred
933,18.15,18.0210934435757
934,23.76,24.192969820937403
935,35.98,37.09618934639866
936,21.22,21.263765709110388
937,33.58,35.570714434962284
938,53.51,51.25810586616036
939,65.71,64.77144783644314
940,15.91,15.437347429115388
941,16.66,16.127970507641702
942,11.05,10.28591763210241
943,14.84,14.570722871838544
944,32.42,33.609359860212344
945,67.73,64.46918665705763
946,14.19,13.55999360888194
947,14.78,14.000407668448199
948,58.7,49.78476214505432
949,33.96,21.604327199323613
950,48.71,45.03328070607851
951,65.75,65.07055383224431
952,21.94,18.992408554117638
953,55.08,60.09604621217114
954,23.83,23.878329202401357
955,44.55,41.115068272494455
956,44.92,41.5000472973064
957,14.76,14.145533045126653
958,53.09,56.59173026260971
959,19.78,19.76074609588633
960,17.48,16.63222993436976
961,20.82,21.335738763924848
962,34.73,36.06230130633271
963,40.95,41.956330445382626
964,25.46,23.11012618078892
965,22.24,21.8646466246923
966,45.95,49.7550862529363
967,18.94,18.75128927056752
968,19.69,19.552754673476773
969,18.94,21.169126939012507
970,31.38,34.50897775847349
971,33.84,32.61888595741984
972,29.69,30.78145662510041
973,27.71,28.135923859149106
974,17.84,17.227779804213686
975,38.04,37.01292661812604
976,53.2,48.78323306176934
977,85.44,71.63387819763747
978,51.11,47.886160038783764
979,75.55,75.10651459342037
980,28.48,23.0007975892306
981,58.58,62.7449168336522
982,25.59,25.287003161734624
983,21.6,21.942495608090933
984,37.37,36.17606432133432
985,34.4,36.10890517453734
986,35.64,39.258762792679285
987,19.73,18.422779555950896
988,59.96,57.80141983580736
989,56.23,52.28246606300076
990,20.64,20.55749076136636
991,70.48,57.79124033470506
992,28.38,31.48424872570616
993,37.05,37.47889253624754
994,22.16,21.893639980817824
995,27.37,30.901371411219863
996,33.11,30.829750095853917
997,62.95,62.68799214196785
998,66.91,63.61742412173438
999,39.64,40.75764790088831
1000,24.01,26.9852003196332
1001,25.02,23.383142237409814
1002,26.23,24.633776969520166
1003,39.85,33.5174831846823
1004,32.91,36.24161656471842
1005,28.54,27.86755944526375
1006,22.59,22.705643426499055
1007,19.31,19.266028116826135
1008,51.13,45.181140432199115
1009,18.2,17.239338517984358
1010,18.17,17.975996505974532
1011,47.93,39.98657234044636
1012,36.66,38.59348482486823
1013,35.36,32.451763797008155
1014,25.88,28.82441242508977
1015,39.26,34.77044557277598
1016,34.38,32.0379327384481
1017,25.71,26.297866944847488
1018,46.42,40.11339419760095
1019,47.83,46.25880482043928
1020,70.46,60.270388966488525
1021,27.76,31.092555773256763
1022,70.39,56.86769108574386
1023,25.09,23.518198557247636
1024,42.73,39.10742702164156
1025,61.25,60.66280947372953
1026,56.18,48.65577682041141
1027,12.65,14.846283803735016
1028,20.32,13.550962496713424
1029,19.01,18.89083183486889
1030,18.05,20.502207520441726
1031,33.23,27.626809174835564
1032,19.98,18.981987757828495
1033,16.87,16.046456005159378
1034,58.89,56.65633773190996
1035,28.48,26.3215946806976
1036,34.31,35.957686649982456
1037,56.42,41.563523651346266
1038,30.52,18.827655399257267
1039,49.14,53.6896126850671
1040,44.84,49.64734729111744
1041,17.62,19.422560413445588
1042,32.35,33.44007911132043
1043,52.15,54.32355236709589
1044,37.03,33.926945245261635
1045,32.28,33.6573947621056
1046,17.72,20.081110849176874
1047,25.6,25.50506364098482
1048,27.86,24.187938693627668
1049,45.35,48.33963974272416
1050,25.53,26.19007983123947
1051,38.49,34.09788471858669
1052,68.48,61.91234763792635
1053,40.48,41.84300186896552
1054,20.81,19.672728082837644
1055,23.21,21.767614773148516
1056,75.44,73.70543024111475
1057,64.64,60.94459807365869
1058,57.71,51.85153482786095
1059,20.48,19.205555152540928
1060,16.04,15.630842173462188
1061,20.52,21.51205063255589
1062,17.68,16.83107299812797
1063,39.0,35.40614395204733
1064,35.06,25.868642585929972
1065,15.06,14.474301328603527
1066,63.25,52.59816189988234
1067,15.86,15.339905214881675
1068,16.72,15.804416023419982
1069,30.1,31.533121626652694
1070,57.71,38.15378104642015
1071,87.19,75.67964684538887
1072,15.69,17.770005075994366
1073,37.2,41.18328943985812
1074,21.62,21.727079976925737
1075,20.09,20.205311934141044
1076,47.11,36.96389512112868
1077,54.5,46.824657855260654
1078,42.43,39.044747317086966
1079,26.52,24.57383161440773
1080,32.28,34.67119650951055
1081,39.8,41.41878456146316
1082,23.29,21.931488579387608
1083,19.79,18.67230236968735
1084,17.42,17.339442853976486
1085,19.98,19.955906366887426
1086,55.68,53.715826672951366
1087,22.44,26.34751241938472
1088,38.47,34.25652745189721
1089,21.36,20.25758131385875
1090,18.71,18.36153768730609
1091,38.24,34.137123001277104
1092,29.34,25.518270607736373
1093,26.78,24.729301890460487
1094,54.49,47.20406453914778
1095,35.74,38.31956167450037
1096,49.8,36.297134298608725
1097,32.88,36.660713243553886
1098,43.3,37.1302379057285
1099,27.64,22.316384905063558
1100,18.32,17.30042179057833
1101,24.14,24.898734433182085
1102,15.08,14.797345477325905
1103,27.76,28.853147212355044
1104,47.98,42.28177447777205
1105,11.05,10.342690529957087
1106,33.72,31.482993561741793
1107,14.54,16.380865724254754
1108,43.31,37.09687555162227
1109,16.57,15.861423414240328
1110,33.53,21.787066681606174
1111,27.74,22.905565784497377
1112,36.13,40.02468997932865
1113,25.62,23.948091847715332
1114,30.77,25.512194733533363
1115,29.1,26.90092372258304
1116,16.77,19.61706902656992
1117,46.59,48.40390227479705
1118,47.94,51.61298816471209
1119,16.24,18.465524761674157
1120,22.48,18.110976928897518
1121,42.06,36.872780547737065
1122,68.74,56.59733715088138
1123,21.82,24.52121049524151
1124,16.73,15.900820292981575
1125,12.8,14.727037949165743
1126,54.4,42.866034674157824
1127,33.11,27.78200360835465
1128,41.28,28.315942596431835
1129,24.7,24.044244350637836
1130,91.4,73.85179350808414
1131,29.5,24.325639861550485
1132,21.72,23.841032288898923
1133,32.96,29.586387778669522
1134,14.37,15.796774595372085
1135,39.18,32.81667380283251
1136,27.85,31.100490317511742
1137,50.08,51.90799053361396
1138,66.67,64.450562276201
1139,26.84,29.636357247529585
1140,32.25,32.851818930075886
1141,16.71,16.795065795936736
1142,19.44,19.31894235219945
1143,27.5,25.89062209598979
1144,22.58,23.020166798552268
1145,26.05,25.720461998476594
1146,41.02,31.294729890323566
1147,22.73,21.377294231146323
1148,48.26,45.003701117538796
1149,38.9,34.911729560646485
1150,16.04,15.76871921110926
1151,50.68,49.35952416655327
1152,25.72,25.326400040475875
1153,55.51,44.081072566766885
1154,21.3,14.863835692572703
1155,60.29,59.51207232977131
1156,14.1,13.669329002661419
1157,72.85,73.15000480480367
1158,30.29,33.54686962982433
1159,21.98,22.57526649452246
1160,44.68,46.28991541547703
1161,29.75,33.791237267547054
1162,25.68,29.510583806499376
1163,42.78,39.326125554326204
1164,29.51,24.65994960783644
1165,21.03,24.653422021375505
1166,63.98,60.83496956367212
1167,34.79,35.82968552577834
1168,15.1,17.164679265516906
1169,36.73,37.53538959156855
1170,57.9,55.536331698415296
1171,27.37,27.13450155089469
1172,57.08,45.501439760027075
1173,22.01,22.09947281474716
1174,27.95,31.28863674244713
1175,29.54,27.40484868353601
1176,17.59,20.01197578584508
1177,46.43,43.32103178015394
1178,20.96,20.784858195318744
1179,22.75,22.68009837016497
1180,27.24,30.356425394439356
1181,42.68,40.43117272604791
1182,46.49,48.375260658120034
1183,28.59,25.26429609688321
1184,39.89,37.15731396856063
1185,15.82,15.010374829266357
1186,35.51,32.45693624669531
1187,25.87,25.923574087406095
1188,75.62,74.25388318092811
1189,47.42,45.76126612356983
1190,42.84,40.03226231268287
1191,46.44,41.657476216220545
1192,45.3,42.03548641376589
1193,36.78,34.18326468577155
1194,42.1,45.80656300678984
1195,22.39,22.156404308652668
1196,20.74,19.974503550579733
1197,20.87,17.038285592687018
1198,28.52,28.95236227623498
1199,24.94,28.27451172587571
1200,28.99,26.840492655827184
