,true,pred
153,48.02,54.7
154,21.05,21.17
155,15.14,15.15
156,40.49,46.69
157,48.03,41.83
158,11.05,11.05
159,30.34,30.35
160,11.95,9.2
161,21.17,18.51
162,63.61,63.4
163,20.42,20.35
164,35.19,35.56
165,57.5,63.55
166,13.07,12.83
167,13.47,10.74
168,49.71,41.47
169,35.88,40.12
170,23.92,26.55
171,14.51,14.47
172,31.89,37.16
173,46.61,38.5
174,39.93,39.71
175,29.21,29.59
176,25.39,22.66
177,29.24,39.8
178,36.06,36.45
179,39.88,33.8
180,22.51,22.5
181,74.48,69.07
182,24.8,25.2
183,43.77,50.06
184,18.79,22.25
185,21.66,27.78
186,35.75,44.53
187,41.76,44.52
188,60.79,63.56454545454546
189,48.78,46.03
190,11.69,11.73
191,14.58,14.59
192,11.95,9.2
193,25.12,24.778749999999995
194,12.95,13.03857142857143
195,72.74,60.33
196,34.67,31.89
197,13.75,13.93
198,40.27,43.02
199,18.68,18.44
200,30.59,27.23
201,48.83,51.24
202,58.51,64.64
203,50.67,51.29
204,36.31,39.44
205,11.64,14.33
206,47.85,50.53
207,15.54,15.42
208,15.97,18.66
209,13.74,13.93
210,20.16,20.18
211,22.22,22.165
212,12.26,12.28
213,47.62,50.635
214,41.64,35.65
215,46.84,50.43
216,13.61,24.61
217,21.15,23.75333333333333
218,29.02,35.14
219,33.11,27.63
220,41.04,41.11
221,25.06,25.06
222,19.65,22.43
223,37.51,37.47
224,49.61,43.39
225,42.63,36.48666666666667
226,34.44,34.26
227,39.65,43.94
228,40.44,40.0
229,43.31,49.35
230,17.93,29.32
231,27.26,29.92
232,15.82,12.97
233,18.37,20.98
234,29.49,29.59
235,44.57,38.41
236,22.8,22.75
237,20.24,20.23
238,31.03,31.15
239,43.57,43.56
240,52.22,52.24
241,79.31,65.96
242,15.6,15.24
243,56.22,53.36
244,20.82,21.07
245,18.02,27.37
246,42.66,43.02
247,27.77,36.66
248,22.91,25.68
249,27.54,27.63
250,25.88,28.94
251,56.19,59.34
252,29.01,26.25
253,32.4,32.41
254,15.35,15.42
255,34.37,37.38
256,20.74,20.03
257,16.69,16.75
258,58.73,58.91
259,63.44,57.01
260,49.89,41.05
261,51.63,44.71
262,37.41,34.34
263,30.55,34.12
264,20.42,29.91
265,52.14,52.14
266,27.29,16.66
267,18.26,24.78
268,42.25,45.12
269,37.14,37.38
270,27.51,27.44
271,32.45,35.44
272,36.91,37.38
273,47.76,54.03
274,14.0,13.98
275,55.13,55.11
276,49.43,43.57
277,36.11,35.44
278,20.03,20.1
279,14.37,14.24
280,25.14,16.92
281,33.11,33.13
282,33.97,34.11
283,22.35,22.35
284,31.64,31.243333333333336
285,16.1,13.35
286,35.59,32.84
287,20.03,20.1
288,36.11,27.35
289,78.53,78.99
290,27.85,25.1
291,40.08,40.27
292,18.7,18.66
293,13.3,19.41
294,28.88,15.15
295,17.72,17.86
296,24.31,24.3
297,15.22,15.21
298,25.15,28.56
299,12.66,12.72
300,12.94,13.03857142857143
301,26.8,26.29
302,45.73,45.38
303,13.53,10.75
304,34.18,46.18
305,15.29,15.28
306,17.51,17.5
307,22.37,22.28
308,57.94,58.83
309,13.16,13.323333333333332
310,74.43,65.71
311,53.1,59.03
312,13.3,19.41
313,43.66,56.97
314,20.07,20.1
315,28.25,14.47
316,50.52,41.47
317,24.02,26.55
318,16.53,16.744285714285716
319,14.17,14.24
320,63.15,63.15
321,17.08,16.922857142857143
322,24.52,21.79
323,44.71,44.95
324,30.34,21.46
325,13.52,10.75
326,25.39,25.455
327,20.82,20.82
328,20.15,13.98
329,17.35,17.33
330,53.18,44.12
331,51.47,45.18
332,49.11,49.11
333,20.52,23.42
334,65.6,58.83
335,18.59,18.44
336,33.2,29.38
337,80.26,77.87
338,40.02,44.23
339,41.15,44.23
340,41.6,41.31
341,71.91,65.62
342,24.93,27.65
343,51.79,45.27
344,42.32,44.56
345,53.45,39.32
346,54.79,45.76
347,41.27,47.43
348,18.93,22.25
349,58.05,62.18
350,17.84,17.86
351,29.8,35.46
352,15.51,15.42
353,22.79,19.99
354,30.29,30.31
355,24.15,23.88
356,30.04,30.04
357,24.49,25.2
358,46.72,46.71
359,18.11,17.86
360,49.27,40.82
361,34.09,34.16
362,44.51,44.6
363,32.7,32.83
364,28.57,29.39
365,14.33,14.24
366,29.17,21.06
367,36.22,39.44
368,33.34,27.23
369,52.22,43.39
370,12.14,12.12
371,37.25,40.0
372,42.14,41.67
373,47.02,44.57
374,14.07,13.93
375,23.34,26.1
376,25.25,28.01
377,15.7,16.2
378,36.74,30.66
379,17.81,17.86
380,44.11,45.66
381,39.52,42.24
382,79.92,60.62
383,32.06,26.54
384,18.1,17.96
385,30.31,33.2
386,38.09,35.44
387,56.19,59.34
388,44.8,41.44
389,39.59,39.855
390,13.63,16.42
391,11.9,14.68
392,42.66,42.24
393,41.16,45.66
394,47.29,42.24
395,49.6,43.39
396,38.83,38.81
397,58.87,58.88
398,20.33,20.32
399,55.57,49.11
400,13.82,16.759999999999998
401,32.97,35.46
402,26.77,29.59
403,5.97,11.05
404,19.03,21.92
405,27.18,30.54
406,15.14,17.84
407,30.44,30.48
408,18.19,18.12
409,54.46,54.44
410,35.37,29.25
411,16.69,19.5
412,20.77,24.6
413,33.46,27.39
414,28.46,28.59
415,52.4,58.53
416,63.68,63.98
417,80.68,78.58
418,27.2,27.39
419,40.76,42.81
420,57.33,63.85
421,17.96,15.24
422,44.11,43.04
423,55.97,65.37
424,18.29,17.75
425,14.28,10.95
426,36.41,35.67833333333333
427,18.1,18.14
428,32.47,30.49
429,59.03,59.06
430,68.66,47.25
431,40.4,31.27
432,27.8,25.06
433,28.2,25.52
434,29.66,26.74
435,80.5,73.95
436,37.26,37.52
437,39.26,36.34
438,27.75,24.99
439,69.84,69.78
440,64.78,58.89
441,43.79,43.64
442,37.4,37.52
443,19.19,19.14125
444,21.86,15.74
445,39.96,46.33
446,30.96,31.37
447,42.28,35.67833333333333
448,58.3,55.53
449,36.52,36.32
450,22.01,19.68
451,31.4,31.37
452,25.79,28.01
453,18.48,21.23
454,42.57,42.59
455,40.74,37.94
456,41.05,37.38
457,17.03,16.98
458,41.27,47.72
459,31.62,24.93
460,29.58,26.74
461,31.33,34.09
462,26.78,26.77
463,22.67,19.94
464,43.48,43.57
465,49.13,45.38
466,46.03,39.855
467,29.35,29.34
468,46.22,33.91
469,54.95,59.35666666666666
470,31.14,28.29
471,36.26,35.67833333333333
472,51.63,48.6
473,29.22,29.28
474,37.07,36.89
475,52.41,64.64
476,30.74,31.27
477,24.74,24.73
478,44.11,41.0
479,18.55,16.810799999999993
480,39.68,36.91
481,26.68,23.88
482,37.24,37.52
483,15.63,12.88
484,39.51,28.9
485,19.56,16.66
486,20.5,17.69
487,22.43,22.43
488,57.04,57.06
489,22.0,19.68
490,43.58,43.54
491,22.9,20.17
492,31.93,25.79
493,42.69,39.77
494,20.93,20.94
495,30.73,30.78
496,29.27,29.25
497,18.37,18.36
498,39.56,25.75
499,34.26,34.1
500,18.19,18.724999999999998
501,18.51,15.74
502,41.89,41.67
503,33.94,36.69
504,37.77,35.54
505,23.87,18.55
506,25.67,25.69
507,45.68,39.62
508,36.65,35.67833333333333
509,22.62,19.87
510,44.79,44.68
511,39.7,33.61
512,26.95,24.17
513,16.72,16.5775
514,16.84,16.83
515,19.59,19.5
516,28.41,27.91
517,23.77,23.82
518,45.49,42.93
519,32.25,29.54
520,65.46,63.98
521,19.56,22.93
522,23.8,29.45
523,16.16,13.59
524,64.01,62.51
525,26.07,23.27
526,29.3,29.2
527,21.54,21.56
528,58.28,46.1
529,19.05,19.04
530,24.72,18.59
531,22.83,20.12
532,19.43,19.43
533,21.43,18.69
534,49.82,47.63
535,35.62,32.93
536,22.66,19.94
537,44.93,44.4
538,28.22,25.52
539,14.9,14.93
540,14.66,11.66
541,33.99,27.81
542,46.61,49.99
543,22.22,19.37
544,21.37,19.514999999999997
545,34.56,40.655
546,31.16,28.9
547,14.01,10.95
548,17.72,16.810799999999993
549,30.45,30.45
550,25.82,31.94
551,63.36,60.48
552,15.75,13.04
553,20.57,17.81
554,44.52,38.38
555,25.18,22.52
556,17.74,16.810799999999993
557,16.07,13.31
558,21.12,18.55
559,38.62,36.03
560,29.92,21.049999999999997
561,15.29,12.07
562,32.5,39.1
563,21.47,21.47
564,90.85,87.61
565,33.77,27.53
566,42.15,48.11
567,16.39,13.64
568,22.91,20.18
569,26.89,18.01
570,24.06,21.18
571,31.53,36.69
572,16.24,16.18
573,29.23,29.2
574,21.18,27.19
575,22.0,18.89
576,27.11,24.4
577,11.55,8.3
578,37.93,40.62
579,18.1,16.810799999999993
580,36.0,29.2
581,14.72,11.95
582,38.73,42.14
583,30.13,30.08
584,23.58,20.81
585,21.79,21.8
586,17.75,16.810799999999993
587,59.8,57.22
588,22.21,24.825
589,17.88,18.24
590,45.31,28.73
591,22.8,22.75
592,65.75,54.12
593,47.03,45.379999999999995
594,18.68,18.7
595,26.23,21.83
596,36.44,40.23
597,26.24,23.27
598,47.84,45.62
599,50.55,40.44
600,19.19,18.78
601,16.16,18.92
602,12.45,15.22
603,41.15,43.95
604,18.12,24.6
605,73.92,61.43
606,42.95,42.88
607,18.27,17.469
608,24.94,22.12
609,32.99,32.79
610,28.76,28.76
611,15.82,18.58
612,28.85,31.79
613,25.41,22.5
614,14.43,16.076
615,16.66,16.5775
616,29.69,29.79
617,13.2,10.28
618,48.61,45.62
619,57.32,50.53
620,34.02,36.77
621,24.85,24.83
622,66.58,60.07
623,21.7,23.8
624,27.69,24.89
625,53.34,40.62
626,44.07,40.44
627,20.98,21.02
628,54.11,45.62
629,16.89,14.12
630,14.03,10.98
631,53.04,44.82
632,73.48,63.48
633,32.27,32.41
634,19.31,19.2775
635,14.42,11.66
636,18.55,18.55
637,59.58,58.53
638,28.95,31.569999999999997
639,11.13,10.95
640,27.2,22.66
641,18.09,16.810799999999993
642,48.91,43.63
643,13.81,14.55
644,23.9,23.88
645,17.53,14.8
646,22.54,22.575
647,22.37,15.89
648,43.8,37.22
649,42.81,40.03
650,48.17,36.77
651,33.86,35.67833333333333
652,13.32,16.07
653,21.44,21.44
654,14.61,14.55
655,21.71,21.44
656,22.66,22.52
657,35.94,49.93
658,21.44,24.68
659,34.77,31.55
660,36.38,33.050000000000004
661,35.05,24.05
662,33.44,16.91
663,33.07,39.36
664,51.09,37.13
665,28.14,25.52
666,19.99,22.75
667,13.89,10.98
668,54.85,45.62
669,26.68,26.77
670,15.79,12.48
671,46.89,40.82
672,41.02,38.26
673,54.27,59.13
674,19.69,17.14
675,27.41,27.41
676,39.47,28.32
677,54.49,53.61
678,97.54,98.52
679,23.72,21.18
680,97.79,76.11
681,44.35,41.59
682,22.66,18.89
683,14.22,17.36
684,97.46,77.07
685,23.51,23.27
686,18.28,21.049999999999997
687,15.52,12.88
688,13.25,16.01
689,48.78,48.48
690,30.47,30.51
691,16.19,16.27
692,20.52,19.85
693,18.12,18.01
694,38.51,29.2
695,18.12,17.84
696,17.13,16.922857142857143
697,16.15,16.04
698,20.74,20.1
699,43.37,43.44
700,19.87,19.93
701,23.82,18.85
702,91.21,73.2
703,16.75,13.98
704,36.02,35.67833333333333
705,21.57,21.47
706,13.21,13.22
707,33.57,33.91
708,38.63,35.62
709,36.26,36.32
710,13.73,10.95
711,44.1,35.54
712,40.46,34.33
713,42.32,35.52
714,55.29,55.34
715,16.98,19.735
716,18.92,19.68
717,72.38,60.3
718,21.47,24.68
719,13.49,16.27
720,15.91,18.66
721,40.36,37.2
722,37.71,34.33
723,27.42,24.61
724,36.27,35.67833333333333
725,28.94,28.98
726,16.58,19.14125
727,29.52,26.74
728,24.24,24.18
729,25.51,24.93
730,17.82,17.81
731,34.41,28.32
732,42.21,45.27
733,24.99,31.01
734,34.79,34.79
735,55.57,48.11
736,75.62,78.51
737,46.87,51.63
738,16.59,16.87
739,32.98,26.74
740,33.88,33.58
741,26.83,20.656666666666666
742,24.35,24.4
743,22.48,22.43
744,52.52,49.0
745,16.28,16.33
746,33.48,31.27
747,44.59,38.45
748,35.59,41.75
749,17.16,19.93
750,62.45,68.44
751,38.45,38.25
752,44.87,50.64
753,22.9,25.64
754,32.68,29.36
755,26.0,28.76
756,26.41,29.39
757,17.96,20.6
758,21.46,27.55
759,14.61,17.37
760,29.03,26.27
761,54.7,60.52
762,36.0,32.246
763,54.56,54.66
764,37.97,35.52
765,39.29,41.56
766,54.65,54.99
767,21.88,21.89
768,30.56,35.26
769,43.43,35.42
770,73.55,69.88
771,72.61,71.08
772,19.44,22.17
773,45.14,49.56
774,27.46,37.37
775,34.26,34.33
776,37.08,34.04
777,41.11,47.13
778,14.85,13.57
779,57.87,36.34
780,41.64,23.78
781,23.98,26.72
782,37.2,34.46
783,12.68,15.95
784,34.73,40.86
785,28.44,22.31
786,28.71,31.5
787,27.79,30.51
788,39.97,43.02
789,52.22,58.3
790,22.7,25.428
791,58.16,51.04
792,50.15,48.11
793,59.99,56.58
794,45.46,36.93
795,32.28,32.26
796,14.54,17.67
797,53.05,53.81
798,30.9,30.51
799,44.35,46.31
800,25.66,28.42
801,48.33,55.09
802,27.86,27.26
803,20.6,23.35
804,31.87,25.75
805,29.09,29.23
806,37.19,36.34
807,22.44,28.56
808,21.7,27.81
809,30.66,30.68
810,48.26,54.66
811,17.78,14.75
812,24.06,25.26
813,70.78,71.08
814,59.53,60.84
815,19.86,19.14125
816,12.51,15.27
817,42.11,31.72
818,43.24,26.59
819,24.63,15.74
820,23.71,23.75333333333333
821,35.58,35.26
822,23.09,21.93
823,38.88,32.26
824,44.61,41.25
825,49.44,55.77
826,24.37,23.064999999999998
827,28.97,32.52
828,28.68,28.68
829,16.23,15.270000000000001
830,25.75,25.75
831,49.54,58.33
832,13.83,16.759999999999998
833,25.22,25.21
834,42.0,34.6
835,31.31,34.09
836,19.62,19.14125
837,28.6,34.62
838,21.96,18.55
839,19.22,21.93
840,26.36,26.03
841,37.61,37.66
842,31.93,28.95
843,53.97,60.31
844,37.16,39.75
845,42.69,36.32
846,30.94,34.12
847,23.97,26.84
848,71.04,65.99
849,13.67,14.25
850,56.38,47.48
851,21.77,22.37
852,25.84,30.39
853,17.05,16.96
854,28.94,26.76
855,26.09,32.52
856,20.86,17.37
857,13.04,13.03857142857143
858,27.59,24.83
859,21.84,19.09
860,19.31,19.14125
861,22.69,22.52
862,35.1,26.76
863,61.08,55.09
864,24.61,21.83
865,29.89,29.58
866,71.87,60.84
867,54.5,54.66
868,38.03,37.16
869,35.34,35.675
870,77.68,77.72
871,23.82,23.75333333333333
872,17.44,17.44
873,19.21,16.92
874,62.06,65.37
875,56.24,55.93
876,25.14,22.28
877,31.44,37.16
878,34.96,34.849999999999994
879,58.44,49.26
880,28.85,26.32
881,54.99,58.88
882,14.37,14.4
883,21.5,15.16
884,33.55,36.85
885,19.01,21.8
886,40.52,34.34
887,20.13,17.33
888,17.32,16.91
889,24.43,24.43
890,31.39,31.98
891,23.38,22.17
892,32.71,32.246
893,42.75,42.77
894,46.7,40.66
895,34.08,34.1
896,38.48,31.97
897,65.67,65.7
898,20.1,20.03
899,45.89,48.76
900,18.81,18.7
901,25.39,22.630000000000003
902,18.58,18.63
903,17.24,16.076
904,42.28,40.12
905,61.28,61.17
906,23.22,20.58
907,47.03,44.14
908,17.32,17.31
909,11.05,11.4
910,71.97,71.39
911,20.73,20.68
912,17.34,16.076
913,26.47,26.77
914,21.72,21.27
915,31.36,31.27
916,76.53,64.43
917,18.52,18.48
918,39.74,39.49
919,30.96,36.69
920,29.69,29.79
921,50.4,48.28
922,22.49,22.49
923,12.06,12.12
924,21.11,17.469
925,72.54,70.23
926,15.64,15.15
927,24.27,24.29
928,19.83,20.3
929,17.38,22.93
930,23.95,22.71
931,33.08,30.34
932,20.1,17.35
933,18.15,18.724999999999998
934,23.76,26.55
935,35.98,35.67833333333333
936,21.22,21.27
937,33.58,46.18
938,53.51,53.87
939,65.71,65.7
940,15.91,15.88
941,16.66,16.5775
942,11.05,11.05
943,14.84,14.85
944,32.42,32.59
945,67.73,68.43
946,14.19,14.25
947,14.78,14.79
948,58.7,55.25
949,33.96,27.78
950,48.71,48.015
951,65.75,65.7
952,21.94,16.92
953,55.08,55.54
954,23.83,23.78
955,44.55,41.66
956,44.92,40.19
957,14.76,14.73
958,53.09,59.03
959,19.78,19.63
960,17.48,16.076
961,20.82,18.19
962,34.73,47.11
963,40.95,41.27
964,25.46,22.66
965,22.24,22.17
966,45.95,45.92
967,18.94,18.96
968,19.69,19.69
969,18.94,21.679999999999996
970,31.38,33.97
971,33.84,37.16
972,29.69,29.79
973,27.71,39.95
974,17.84,17.407500000000002
975,38.04,35.45
976,53.2,44.12
977,85.44,74.09
978,51.11,45.18
979,75.55,74.95
980,28.48,23.7
981,58.58,63.56454545454546
982,25.59,25.59
983,21.6,18.83
984,37.37,32.41
985,34.4,34.63
986,35.64,38.38
987,19.73,19.21
988,59.96,59.74
989,56.23,51.22
990,20.64,17.69
991,70.48,60.84
992,28.38,31.37
993,37.05,36.94
994,22.16,22.17
995,27.37,30.02
996,33.11,27.58
997,62.95,59.06
998,66.91,66.04
999,39.64,36.93
1000,24.01,26.72
1001,25.02,22.115000000000002
1002,26.23,21.83
1003,39.85,35.99
1004,32.91,35.18
1005,28.54,28.59
1006,22.59,19.84
1007,19.31,22.72
1008,51.13,44.6
1009,18.2,24.22
1010,18.17,18.724999999999998
1011,47.93,39.71
1012,36.66,33.95
1013,35.36,35.88
1014,25.88,25.86
1015,39.26,36.48
1016,34.38,31.243333333333336
1017,25.71,25.71
1018,46.42,38.84
1019,47.83,44.52
1020,70.46,59.27
1021,27.76,30.38
1022,70.39,55.18
1023,25.09,23.75333333333333
1024,42.73,38.38
1025,61.25,61.43
1026,56.18,53.18
1027,12.65,15.35
1028,20.32,14.25
1029,19.01,16.92
1030,18.05,23.8
1031,33.23,24.89
1032,19.98,25.31
1033,16.87,22.99
1034,58.89,55.98
1035,28.48,32.52
1036,34.31,34.63
1037,56.42,38.16
1038,30.52,19.5
1039,49.14,52.87
1040,44.84,44.77
1041,17.62,17.6
1042,32.35,32.7
1043,52.15,52.14
1044,37.03,33.97
1045,32.28,36.08
1046,17.72,17.92
1047,25.6,25.59
1048,27.86,24.48
1049,45.35,45.18
1050,25.53,25.455
1051,38.49,39.1
1052,68.48,63.93
1053,40.48,37.2
1054,20.81,20.1
1055,23.21,19.35
1056,75.44,78.51
1057,64.64,63.93
1058,57.71,50.98
1059,20.48,19.81
1060,16.04,15.976666666666667
1061,20.52,24.37
1062,17.68,19.67
1063,39.0,35.06
1064,35.06,26.0
1065,15.06,15.27
1066,63.25,54.66
1067,15.86,13.22
1068,16.72,16.759999999999998
1069,30.1,35.96
1070,57.71,37.38
1071,87.19,77.54
1072,15.69,16.2
1073,37.2,39.855
1074,21.62,27.74
1075,20.09,17.35
1076,47.11,35.67833333333333
1077,54.5,45.91
1078,42.43,39.44
1079,26.52,30.87
1080,32.28,39.1
1081,39.8,37.13
1082,23.29,22.17
1083,19.79,19.14125
1084,17.42,17.44
1085,19.98,19.63
1086,55.68,55.63
1087,22.44,28.56
1088,38.47,39.1
1089,21.36,17.92
1090,18.71,18.74
1091,38.24,37.66
1092,29.34,26.26
1093,26.78,25.240000000000002
1094,54.49,44.52
1095,35.74,44.71
1096,49.8,35.675
1097,32.88,41.75
1098,43.3,35.67833333333333
1099,27.64,20.58
1100,18.32,15.12
1101,24.14,23.88
1102,15.08,15.05
1103,27.76,24.99
1104,47.98,40.11
1105,11.05,11.05
1106,33.72,31.243333333333336
1107,14.54,17.31
1108,43.31,35.67833333333333
1109,16.57,16.759999999999998
1110,33.53,22.37
1111,27.74,23.1
1112,36.13,38.43
1113,25.62,24.09
1114,30.77,25.64
1115,29.1,26.84
1116,16.77,19.09
1117,46.59,46.1
1118,47.94,47.95
1119,16.24,25.1
1120,22.48,18.74
1121,42.06,35.67833333333333
1122,68.74,58.26
1123,21.82,21.83
1124,16.73,16.759999999999998
1125,12.8,15.524999999999999
1126,54.4,48.28
1127,33.11,27.645
1128,41.28,28.25
1129,24.7,24.7
1130,91.4,69.88
1131,29.5,21.74
1132,21.72,27.81
1133,32.96,27.52
1134,14.37,16.4
1135,39.18,32.38
1136,27.85,30.38
1137,50.08,55.09
1138,66.67,63.56454545454546
1139,26.84,29.39
1140,32.25,32.38
1141,16.71,19.67
1142,19.44,16.92
1143,27.5,25.69
1144,22.58,19.82
1145,26.05,25.97
1146,41.02,33.7
1147,22.73,27.78
1148,48.26,48.96
1149,38.9,39.1
1150,16.04,15.976666666666667
1151,50.68,44.77
1152,25.72,25.69
1153,55.51,42.59
1154,21.3,15.15
1155,60.29,53.7
1156,14.1,20.61
1157,72.85,75.71
1158,30.29,33.050000000000004
1159,21.98,21.98
1160,44.68,44.6
1161,29.75,32.79
1162,25.68,28.55
1163,42.78,33.95
1164,29.51,21.83
1165,21.03,23.88
1166,63.98,64.33
1167,34.79,34.79
1168,15.1,15.25
1169,36.73,35.67833333333333
1170,57.9,51.79
1171,27.37,27.47
1172,57.08,46.31
1173,22.01,21.55
1174,27.95,36.85
1175,29.54,27.47
1176,17.59,20.37
1177,46.43,45.18
1178,20.96,24.49
1179,22.75,22.75
1180,27.24,27.35
1181,42.68,36.93
1182,46.49,58.72
1183,28.59,22.575
1184,39.89,35.91
1185,15.82,15.8
1186,35.51,29.54
1187,25.87,31.22
1188,75.62,78.51
1189,47.42,50.17
1190,42.84,43.07
1191,46.44,40.33
1192,45.3,44.93
1193,36.78,30.68
1194,42.1,44.68
1195,22.39,19.63
1196,20.74,20.1
1197,20.87,17.47
1198,28.52,25.77
1199,24.94,30.48
1200,28.99,26.71214285714285
1201,12.47,15.248000000000001
1202,17.52,20.6
1203,18.66,18.32
1204,27.52,27.49
1205,50.35,59.35666666666666
1206,26.19,35.12
1207,52.2,52.18
1208,34.98,31.55
1209,16.71,19.5
1210,18.39,18.35
1211,48.57,45.38
1212,24.69,30.67
1213,39.99,39.97
1214,38.65,37.94
1215,30.36,33.67
1216,47.17,36.4075
1217,23.59,25.7925
1218,51.4,51.16
1219,48.61,42.64
1220,51.76,45.9
1221,37.57,31.23
1222,55.89,70.9
1223,56.2,53.18
1224,45.02,38.86
1225,48.08,47.19
1226,40.07,49.58
1227,21.93,21.46
1228,14.12,12.14
1229,36.41,36.4075
1230,32.13,32.26
1231,23.92,19.64
1232,18.13,18.1
1233,63.06,63.15
1234,26.53,23.15
1235,49.04,41.27
1236,38.89,35.12
1237,16.09,16.18
1238,21.88,24.625
1239,32.06,32.4
1240,50.79,50.88
1241,41.11,53.27
1242,37.91,28.18
1243,53.87,51.13
1244,30.98,31.16
1245,27.71,39.95
1246,55.35,58.885
1247,61.13,63.56454545454546
1248,33.28,33.29
1249,15.0,15.248000000000001
1250,46.28,31.71
1251,21.74,15.54
1252,48.95,49.62
1253,22.68,25.49142857142857
1254,18.87,21.56
1255,41.98,42.21
1256,43.27,42.64
1257,20.67,20.6
1258,37.78,37.85
1259,43.88,44.06
1260,39.19,47.18
1261,45.45,39.08
1262,62.89,64.64
1263,44.87,44.74
1264,32.41,29.64
1265,72.28,72.31
1266,33.17,27.645
1267,22.47,28.64
1268,68.88,69.57
1269,50.26,41.7
1270,34.36,31.0
1271,27.14,22.43
1272,72.73,54.47
1273,47.41,42.25
1274,61.81,46.06
1275,76.34,57.81
1276,22.41,22.43
1277,17.42,29.22
1278,26.51,26.6
1279,24.75,24.69
1280,34.31,28.18
1281,51.28,42.21
1282,24.42,30.57
1283,16.9,19.65
1284,20.07,20.1
1285,23.93,22.43
1286,15.06,15.04
1287,52.62,57.37
1288,38.96,24.259999999999998
1289,16.13,13.55
1290,49.64,38.52
1291,34.14,36.44
1292,20.76,20.1
1293,30.38,38.01
1294,39.93,39.77
1295,16.82,16.85
1296,14.29,29.22
1297,44.62,41.7
1298,50.26,44.05
1299,39.83,33.69
1300,29.41,27.16
1301,35.24,18.35
1302,40.25,26.71214285714285
1303,33.3,33.02
1304,28.45,28.18
1305,18.34,21.23
1306,34.51,28.75
1307,43.6,39.97
1308,23.23,23.3
1309,37.38,31.17
1310,20.03,19.42
1311,25.06,23.5
1312,23.97,23.82
1313,56.44,56.24
1314,25.65,25.64
1315,19.62,18.174285714285713
1316,44.56,44.6
1317,23.39,20.62
1318,26.95,29.64
1319,54.81,48.85
1320,14.2,17.2
1321,13.11,15.87
1322,24.64,23.78
1323,76.68,59.81
1324,40.91,36.87
1325,22.04,20.86
1326,82.09,76.08
1327,27.99,28.18
1328,22.37,21.05
1329,18.51,18.41
