,true,pred
13006,25.84,26.139999999999997
13007,37.06,37.059999999999974
13008,59.13,59.13
13009,34.09,34.09000000000001
13010,31.27,31.48
13011,47.31,51.17
13012,17.66,17.6
13013,26.91,26.41
13014,34.04,34.040165289256166
13015,33.25,33.25
13016,29.21,29.210000000000022
13017,29.19,29.190000000000033
13018,65.4,65.4
13019,16.26,16.56
13020,91.0,91.0
13021,76.0,76.0
13022,64.34,64.34
13023,29.26,29.38
13024,28.98,29.0
13025,26.23,25.740000000000006
13026,24.62,24.619999999999926
13027,49.29,49.15
13028,34.14,34.140000000000015
13029,36.11,36.11000000000001
13030,41.54,41.53238095238093
13031,26.36,26.36000000000008
13032,36.0,36.0
13033,37.42,37.419999999999995
13034,29.78,29.78
13035,24.5,24.5
13036,25.66,25.66000000000001
13037,28.64,28.639999999999993
13038,25.5,25.5
13039,30.26,23.94
13040,24.58,24.57999999999999
13041,46.5,46.5
13042,59.45,59.473333333333336
13043,34.04,34.04
13044,34.21,33.96
13045,23.98,24.03916666666666
13046,24.69,24.690000000000044
13047,50.51,46.7
13048,32.5,32.5
13049,36.14,36.12611111111111
13050,29.0,29.0
13051,31.79,31.78999999999999
13052,20.64,20.63999999999999
13053,22.2,22.11538461538461
13054,20.74,20.740000000000006
13055,38.97,39.06892857142857
13056,22.62,22.62
13057,61.94,61.94
13058,33.45,33.449999999999996
13059,30.59,30.95
13060,23.57,23.570000000000004
13061,37.84,37.75
13062,61.16,61.16
13063,43.0,43.0
13064,28.97,28.97000000000002
13065,34.86,34.35999999999998
13066,26.88,26.880000000000088
13067,26.23,26.23
13068,32.69,32.73
13069,26.14,26.196666666666665
13070,21.8,21.943124999999995
13071,41.15,41.15
13072,34.09,34.09000000000004
13073,57.58,57.580000000000005
13074,33.96,34.040165289256166
13075,34.04,34.040165289256166
13076,37.9,37.89999999999999
13077,56.21,56.209999999999994
13078,40.14,40.13999999999999
13079,31.08,31.07999999999995
13080,53.49,53.489999999999995
13081,44.1,44.099999999999966
13082,22.2,22.11538461538461
13083,31.31,31.31
13084,41.79,41.790000000000006
13085,65.4,65.39999999999999
13086,29.21,29.210000000000022
13087,38.84,38.92
13088,20.9,27.02
13089,30.26,29.76
13090,48.86,48.36000000000001
13091,60.0,60.0
13092,29.21,23.12
13093,27.67,27.67
13094,24.42,24.434715447154506
13095,41.99,41.96608695652175
13096,36.0,36.0
13097,26.36,26.36
13098,61.43,61.429999999999986
13099,32.5,32.5
13100,40.14,40.4
13101,51.9,51.90000000000004
13102,21.57,21.569999999999997
13103,37.51,37.39
13104,33.68,33.679999999999986
13105,53.22,42.64615384615384
13106,37.74,37.74
13107,27.6,27.60000000000001
13108,26.26,26.259999999999998
13109,26.88,26.50625
13110,54.6,54.599999999999945
13111,51.9,51.899999999999984
13112,52.4,52.399999999999864
13113,24.5,24.5
13114,46.5,46.5
13115,23.98,23.98000000000001
13116,43.91,43.91
13117,31.1,37.07
13118,23.98,23.98
13119,35.84,36.04
13120,32.5,32.5
13121,22.01,21.943124999999995
13122,18.48,18.48
13123,39.67,39.67000000000002
13124,44.48,38.51
13125,27.98,27.98
13126,30.22,30.22000000000001
13127,26.48,26.48
13128,29.0,29.0
13129,30.59,30.590000000000007
13130,39.2,39.199999999999996
13131,32.11,32.17250000000001
13132,42.54,39.75
13133,42.83,40.53000000000001
13134,43.0,43.0
13135,22.0,22.116666666666667
13136,31.31,31.309999999999977
13137,47.76,53.76
13138,54.6,54.599999999999945
13139,25.5,25.5
13140,25.34,25.34
13141,34.09,34.09000000000001
13142,31.27,31.27
13143,25.74,25.740000000000006
13144,23.98,23.979999999999887
13145,23.12,23.12
13146,25.84,25.839999999999996
13147,46.5,46.5
13148,40.48,40.47
13149,78.5,78.5
13150,26.14,26.139999999999972
13151,25.84,25.840000000000032
13152,32.31,32.309999999999995
13153,51.89,46.27
13154,48.17,48.17000000000005
13155,28.41,28.409999999999982
13156,32.61,32.71125
13157,22.01,22.009999999999994
13158,40.6,40.6
13159,36.06,36.06
13160,38.75,39.06892857142857
13161,22.2,22.199999999999957
13162,45.24,45.24
13163,28.48,28.48
13164,34.14,34.14
13165,44.14,50.12
13166,25.88,32.5
13167,46.5,46.5
13168,31.27,31.269999999999992
13169,23.85,23.849999999999966
13170,55.61,55.61
13171,31.08,31.07999999999995
13172,34.04,34.040165289256166
13173,31.79,31.79
13174,34.04,34.040165289256166
13175,31.79,31.789999999999996
13176,32.61,32.49
13177,26.41,26.409999999999997
13178,21.74,21.74
13179,52.4,52.399999999999864
13180,25.5,25.5
13181,46.5,46.5
13182,24.42,24.419999999999995
13183,23.57,23.57000000000001
13184,26.93,26.790399999999995
13185,29.86,37.495000000000005
13186,57.37,57.37
13187,26.48,26.480000000000015
13188,36.36,36.13999999999999
13189,27.11,27.11
13190,24.08,24.06
13191,24.52,24.33
13192,61.55,61.55
13193,26.84,26.84
13194,24.62,24.62
13195,50.51,50.51
13196,26.91,21.66
13197,32.5,32.5
13198,29.0,29.0
13199,91.0,91.0
13200,39.04,39.04
13201,29.0,29.0
13202,33.57,33.57
13203,30.26,30.259999999999994
13204,54.64,60.93
13205,37.42,37.41999999999999
13206,32.5,32.5
13207,36.0,36.0
13208,30.32,30.31999999999999
13209,23.98,23.979999999999887
13210,36.11,36.11000000000001
13211,16.67,16.67000000000001
13212,44.16,44.16
13213,26.23,32.2
13214,36.0,36.0
13215,22.29,22.28999999999998
13216,60.0,60.0
13217,31.79,31.78999999999998
13218,27.68,27.680000000000007
13219,65.4,65.4
13220,25.5,25.5
13221,36.0,36.0
13222,40.7,34.56
13223,44.06,40.71
13224,41.32,59.79
13225,27.12,27.12
13226,25.34,25.84
13227,39.54,39.5
13228,16.12,16.12
13229,23.58,23.58000000000001
13230,26.48,26.48
13231,25.84,25.840000000000032
13232,58.22,58.72
13233,30.48,30.48
13234,28.64,28.63999999999999
13235,28.45,28.435882352941174
13236,24.69,24.69
13237,42.29,42.29
13238,29.0,29.0
13239,20.65,20.650000000000002
13240,26.26,26.259999999999994
13241,45.82,51.89999999999999
13242,43.0,43.0
13243,27.91,27.91
13244,29.0,29.0
13245,29.32,29.319999999999997
13246,48.36,48.22500000000001
13247,37.67,37.67000000000001
13248,25.66,25.660000000000004
13249,24.62,24.619999999999926
13250,57.73,57.730000000000004
13251,22.62,22.62
13252,23.85,23.849999999999998
13253,32.5,32.5
13254,32.39,32.775
13255,32.61,32.61000000000001
13256,32.61,32.61000000000001
13257,32.5,32.5
13258,32.93,32.9375
13259,26.36,26.359999999999957
13260,26.36,26.359999999999957
13261,20.99,20.990000000000006
13262,24.69,24.690000000000044
13263,21.66,21.660000000000004
13264,48.21,45.44
13265,29.0,29.0
13266,23.98,23.979999999999887
13267,61.94,61.93
13268,30.54,30.74
13269,35.29,35.28999999999998
13270,34.86,34.86000000000001
13271,43.0,43.0
13272,23.98,23.979999999999887
13273,39.5,39.47666666666668
13274,26.48,26.50625
13275,31.79,31.79
13276,34.04,34.040000000000006
13277,28.15,28.15
13278,27.37,27.37
13279,49.2,49.200000000000024
13280,39.5,39.47666666666668
13281,39.5,39.47666666666668
13282,47.69,47.16
13283,30.32,30.320000000000064
13284,22.11,22.62
13285,44.48,47.31
13286,26.93,26.790399999999995
13287,25.29,25.34
13288,32.5,32.5
13289,22.29,22.289999999999996
13290,40.86,51.23
13291,35.96,35.96
13292,36.0,36.0
13293,37.61,37.61000000000001
13294,29.88,29.85
13295,32.61,32.60999999999996
13296,30.32,30.320000000000064
13297,37.74,37.74
13298,23.98,23.979999999999887
13299,22.2,22.199999999999957
13300,26.88,26.880000000000088
13301,29.19,29.190000000000033
13302,23.39,23.38999999999999
13303,30.59,30.59
13304,19.88,19.88
13305,33.25,39.5
13306,36.0,36.0
13307,25.5,25.5
13308,31.08,31.07999999999999
13309,28.45,28.449999999999914
13310,49.8,49.81181818181819
13311,73.5,73.5
13312,36.0,36.0
13313,59.79,53.47
13314,55.46,50.12
13315,27.91,27.91943396226417
13316,54.6,54.59999999999998
13317,32.61,32.61000000000001
13318,41.84,41.4645
13319,42.83,42.91444444444444
13320,32.5,32.5
13321,29.0,29.0
13322,22.78,23.27
13323,34.46,37.07
13324,26.41,26.41
13325,31.27,31.28
13326,32.61,38.64
13327,39.21,39.24461538461537
13328,30.16,30.16
13329,49.84,43.73
13330,63.86,63.86000000000001
13331,49.2,49.200000000000024
13332,39.61,39.47666666666668
13333,26.36,26.359999999999957
13334,47.84,47.84
13335,31.95,31.95
13336,31.08,30.95
13337,55.46,49.57
13338,23.7,23.7
13339,47.33,44.7775
13340,57.37,57.37
13341,19.78,19.779999999999976
13342,27.11,27.11
13343,39.04,39.03999999999998
13344,22.01,21.53
13345,22.11,22.13631578947369
13346,42.29,42.29
13347,46.5,46.5
13348,27.97,27.970000000000017
13349,32.5,32.5
13350,32.5,32.5
13351,68.57,65.86
13352,18.94,18.94
13353,51.87,51.37
13354,36.0,36.0
13355,32.61,32.61000000000001
13356,29.5,35.59000000000002
13357,32.5,32.5
13358,34.04,34.039999999999985
13359,30.32,30.320000000000064
13360,35.59,35.58999999999999
13361,49.68,49.68
13362,30.8,30.8
13363,49.77,49.81181818181819
13364,66.84,64.59
13365,30.75,30.97
13366,49.2,49.1999999999999
13367,24.42,24.434715447154506
13368,21.63,21.63
13369,48.17,48.17000000000002
13370,67.7,61.55
13371,36.0,36.0
13372,42.54,42.78066666666667
13373,44.1,46.7
13374,29.0,29.0
13375,49.79,49.29
13376,62.7,54.19
13377,74.45,74.23
13378,31.06,31.05999999999997
13379,37.67,37.67000000000002
13380,24.42,24.419999999999995
13381,39.5,39.2
13382,41.34,43.91
13383,29.0,29.0
13384,43.0,43.0
13385,43.0,37.02666666666667
13386,25.88,25.39
13387,36.71,36.71
13388,22.61,22.61
13389,27.68,27.723999999999993
13390,42.26,36.12611111111111
13391,25.74,19.78
13392,25.5,25.5
13393,30.0,30.3
13394,40.86,41.56
13395,38.94,47.82
13396,22.39,22.390000000000004
13397,37.67,37.67000000000002
13398,29.0,29.0
13399,24.21,24.21000000000001
13400,26.12,26.127999999999997
13401,44.14,44.02583333333334
13402,76.0,57.73
13403,30.26,30.48
13404,49.49,43.04
13405,60.51,60.826666666666675
13406,29.32,29.319999999999997
13407,24.42,24.419999999999995
13408,26.26,26.260000000000147
13409,26.48,26.50625
13410,29.21,29.210000000000022
13411,28.45,28.449999999999914
13412,29.0,29.0
13413,26.26,26.23115384615384
13414,41.15,41.15
13415,27.11,27.110000000000007
13416,43.73,44.22
13417,26.6,26.600000000000016
13418,23.85,23.850000000000005
13419,30.26,30.26
13420,58.44,58.44
13421,26.88,26.880000000000013
13422,23.98,23.98000000000001
13423,73.5,73.5
13424,59.13,59.13
13425,23.98,23.980000000000015
13426,49.2,49.1999999999999
13427,26.26,26.259999999999994
13428,27.37,27.369999999999994
13429,29.0,29.0
13430,43.44,43.25
13431,51.9,51.90000000000004
13432,57.3,51.28666666666667
13433,54.77,55.41
13434,35.72,35.96
13435,26.14,26.139999999999972
13436,29.0,29.0
13437,26.61,26.600000000000005
13438,24.21,24.21000000000001
13439,43.0,43.0
13440,31.31,31.309999999999977
13441,43.0,43.0
13442,27.12,27.12
13443,37.51,34.71
13444,26.14,26.196666666666665
13445,22.11,22.13
13446,21.74,21.53
13447,30.59,30.59
13448,25.84,25.65
13449,27.91,27.91943396226417
13450,39.5,39.47666666666668
13451,51.9,51.900000000000006
13452,22.45,22.455
13453,33.65,39.76
13454,27.11,27.109999999999978
13455,43.0,43.0
13456,31.79,31.78999999999998
13457,36.0,36.0
13458,48.89,48.839999999999996
13459,39.67,39.67
13460,39.79,39.79
13461,75.29,75.29
13462,39.5,39.47666666666668
13463,30.26,30.259999999999994
13464,24.21,24.21000000000001
13465,43.0,43.0
13466,26.57,26.569999999999997
13467,30.11,30.10999999999998
13468,32.5,26.88
13469,41.79,41.790000000000006
13470,26.48,26.50625
13471,27.57,27.570000000000007
13472,30.48,30.36
13473,26.88,26.880000000000088
13474,41.29,41.29
13475,39.76,42.92
13476,26.48,27.04
13477,29.45,29.449999999999992
13478,39.2,45.24
13479,34.85,41.34
13480,37.42,37.41999999999999
13481,48.54,48.83
13482,29.4,29.2
13483,67.56,67.56
13484,25.5,25.5
13485,39.21,39.26
13486,49.2,49.1999999999999
13487,30.32,30.319999999999997
13488,30.47,30.470000000000006
13489,31.79,31.78999999999998
13490,37.67,37.67000000000002
13491,26.26,26.260000000000147
13492,26.36,26.36000000000008
13493,73.5,68.51
13494,25.5,25.5
13495,27.68,27.723999999999993
13496,22.2,22.199999999999992
13497,49.93,43.83
13498,36.86,36.86
13499,34.04,34.04
13500,25.3,25.3
13501,23.41,23.41
13502,43.0,43.0
13503,32.61,32.61000000000001
13504,57.59,57.03
13505,43.5,37.39
13506,27.67,27.91461538461538
13507,51.9,52.4
13508,37.75,37.75
13509,22.28,22.78
13510,33.68,33.679999999999986
13511,30.26,30.259999999999994
13512,27.91,27.91943396226417
13513,62.77,62.35
13514,26.48,26.480000000000015
13515,40.92,40.93
13516,33.65,33.65
13517,24.42,24.42000000000001
13518,57.3,45.04
13519,47.69,41.87
13520,32.79,32.79
13521,51.9,51.90000000000004
13522,22.87,23.12
13523,51.16,51.160000000000025
13524,29.5,35.59000000000002
13525,65.4,65.4
13526,30.16,30.14
13527,32.77,32.924285714285716
13528,24.31,24.309999999999956
13529,30.59,30.38
13530,39.5,39.6409090909091
13531,36.0,36.0
13532,26.88,26.880000000000088
13533,37.42,37.42
13534,31.79,31.88
13535,19.88,19.78
13536,73.5,73.5
13537,25.5,25.5
13538,38.86,38.54
13539,36.86,37.07
13540,32.5,32.5
13541,52.88,46.63
13542,51.9,51.96818181818182
13543,65.4,65.4
13544,54.12,51.9
13545,37.42,37.419999999999995
13546,28.48,28.48
13547,23.57,23.57000000000001
13548,34.85,34.85
13549,22.98,22.98
13550,54.6,54.60000000000001
13551,26.88,26.880000000000088
13552,27.97,27.976000000000006
13553,31.27,31.27
13554,43.0,43.0
13555,21.66,15.75
13556,28.41,28.41000000000001
13557,36.0,36.0
13558,24.9,24.900000000000002
13559,28.45,28.259999999999998
13560,49.05,47.10666666666666
13561,42.75,44.082142857142856
13562,23.57,23.57000000000001
13563,39.2,44.67375
13564,32.47,32.78454545454546
13565,40.86,40.82933333333334
13566,35.86,35.86
13567,28.45,28.449999999999914
13568,43.79,43.79
13569,43.05,49.49
13570,21.8,21.57
13571,28.48,28.48
13572,20.49,20.49
13573,22.62,22.62
13574,46.84,53.47
13575,33.45,33.56
13576,30.68,30.679999999999986
13577,48.44,46.23
13578,49.68,49.8
13579,43.79,44.09
13580,37.67,37.67000000000002
13581,48.17,48.17000000000002
13582,22.2,22.11538461538461
13583,25.5,25.5
13584,21.63,21.63
13585,42.83,42.78066666666667
13586,26.14,26.139999999999972
13587,35.96,35.96
13588,27.84,27.84
13589,38.84,39.01
13590,38.02,38.0275
13591,37.42,37.42
13592,23.98,23.98
13593,28.64,28.63999999999999
13594,26.14,26.139999999999997
13595,29.0,29.0
13596,58.08,58.04
13597,44.1,44.099999999999966
13598,31.08,31.07999999999995
13599,22.11,22.109999999999996
13600,35.59,35.58999999999999
13601,55.46,50.12
13602,39.2,39.06892857142857
13603,48.17,48.170000000000016
13604,39.5,39.47666666666668
13605,39.5,39.6409090909091
13606,25.84,25.840000000000032
13607,38.46,44.14
13608,26.26,26.260000000000147
13609,34.85,41.29
13610,43.79,43.79
13611,55.73,55.730000000000004
13612,23.85,23.849999999999966
13613,34.07,28.449999999999996
13614,39.21,39.21
13615,22.2,22.11538461538461
13616,31.31,31.309999999999963
13617,22.29,22.37
13618,26.36,26.36000000000001
13619,43.0,43.0
13620,34.14,34.140000000000015
13621,34.14,33.96
13622,16.93,16.930000000000003
13623,31.31,31.204285714285714
13624,23.58,23.389999999999997
13625,44.89,39.21
13626,30.8,30.3
13627,32.34,32.34
13628,29.21,29.210000000000022
13629,22.29,22.28999999999998
13630,24.5,24.5
13631,42.83,48.82
13632,31.08,31.07999999999995
13633,27.91,27.91943396226417
